species	proteome_id	tax_id	superregnum	uniprot_fasta_file	count	mean	var	log10_mean	log10_var	division_both_dbs
Ruminococcus sp. AF31-8BH	UP000262205	2293174	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262205/UP000262205_2293174.fasta.gz	4089.0	318.3925165077036	52077.41512010889	2.4020034738346485	0.0941144165791689	bacteria
Candidatus Syntrophocurvum alkaliphilum	UP000426444	2293317	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000426444/UP000426444_2293317.fasta.gz	2290.0	296.4048034934498	40624.324922307365	2.3707275338019	0.0982049026505259	bacteria
Bacillus sp. HNG	UP000263943	2293325	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263943/UP000263943_2293325.fasta.gz	4747.0	290.15883716031175	35521.79356021516	2.3750639325138296	0.082280344872034	bacteria
Rhodohalobacter sp. SW132	UP000263328	2293433	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263328/UP000263328_2293433.fasta.gz	4092.0	353.1727761485826	74743.38422079271	2.4417257454887977	0.0952439304627062	bacteria
Methylovirgula sp. 4M-Z18	UP000264016	2293567	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264016/UP000264016_2293567.fasta.gz	4535.0	318.2273428886439	51198.999252201545	2.4190068911339506	0.0745483822156651	bacteria
Streptomyces triticagri	UP000263094	2293568	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263094/UP000263094_2293568.fasta.gz	6490.0	326.635593220339	41504.49794698199	2.4367265628617663	0.0713686692349949	bacteria
Jiangella rhizosphaerae	UP000284057	2293569	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000284057/UP000284057_2293569.fasta.gz	6027.0	315.6829268292683	46169.90658366589	2.414588288819701	0.0757654226675251	bacteria
Microbacterium sp. NEAU-LLE	UP000262172	2293570	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262172/UP000262172_2293570.fasta.gz	3426.0	329.4033858727379	44819.65971407997	2.440690510135566	0.0690437354841553	bacteria
Streptomyces inhibens	UP000262477	2293571	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262477/UP000262477_2293571.fasta.gz	7955.0	315.89591451917033	45344.96829484811	2.4152718046837154	0.0768835248941514	bacteria
Actinomadura sp. NEAU-G17	UP000261811	2293572	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000261811/UP000261811_2293572.fasta.gz	7310.0	302.3340629274966	38201.21196036818	2.398975284083104	0.0748984815665058	bacteria
Lachnospiraceae bacterium OF09-6	UP000263171	2293831	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263171/UP000263171_2293831.fasta.gz	2857.0	305.3776688834442	46312.6461818189	2.3949531177921006	0.0834156850675583	bacteria
Fulvimarina endophytica	UP000264310	2293836	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264310/UP000264310_2293836.fasta.gz	3833.0	327.5515262196713	60179.44626137047	2.428990843311941	0.0764673989303537	bacteria
Sinirhodobacter hankyongi	UP000279673	2294033	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000279673/UP000279673_2294033.fasta.gz	3573.0	318.7069689336692	40661.22009979662	2.4231553189588064	0.0741858969351522	bacteria
Micromonospora craniellae	UP000262621	2294034	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262621/UP000262621_2294034.fasta.gz	5663.0	330.6330566837365	123458.48984312764	2.416806028976721	0.0878150766301923	bacteria
Mesorhizobium denitrificans	UP000262379	2294114	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262379/UP000262379_2294114.fasta.gz	4119.0	316.3015294974508	48417.57782913165	2.4112563521124306	0.0807433417065085	bacteria
Flexivirga caeni	UP000271678	2294115	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000271678/UP000271678_2294115.fasta.gz	3842.0	318.9924518479958	40920.25690734277	2.4242449169237053	0.072860580803325	bacteria
Ferruginibacter sp. BO-59	UP000267223	2294116	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000267223/UP000267223_2294116.fasta.gz	4167.0	348.7900167986561	64832.31763434921	2.4385057237026704	0.0945713877981462	bacteria
Wenzhouxiangella sp. 15181	UP000262558	2301224	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262558/UP000262558_2301224.fasta.gz	2733.0	342.8152213684596	54088.99402884007	2.444709482453326	0.0817992525171517	bacteria
Rhodobacteraceae bacterium 63075	UP000264392	2301226	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264392/UP000264392_2301226.fasta.gz	3352.0	308.7467183770883	39929.33093521401	2.407512105175864	0.0749057552552955	bacteria
Paraburkholderia sp. DHOC27	UP000263097	2303330	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263097/UP000263097_2303330.fasta.gz	6264.0	323.09450830140486	45920.86093742385	2.426224638819907	0.0763479698893505	bacteria
Actinomadura sp. LHW52907	UP000262882	2303421	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262882/UP000262882_2303421.fasta.gz	6669.0	330.43679712100766	68459.1182678444	2.4292949350591506	0.0779902890830766	bacteria
Psychrobacillus sp. AK 1817	UP000326134	2303505	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000326134/UP000326134_2303505.fasta.gz	3866.0	286.8466114847388	33600.87038566893	2.3751426807003284	0.0759480859493919	bacteria
Salinimonas sediminis	UP000262073	2303538	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262073/UP000262073_2303538.fasta.gz	3700.0	334.1837837837838	49874.87673074534	2.434647032226702	0.0811393419567128	bacteria
Lysobacter sp. WF-2	UP000262917	2303539	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262917/UP000262917_2303539.fasta.gz	2414.0	327.5932062966032	49522.073157307605	2.4274734447543573	0.0783492255864862	bacteria
Rhodobacteraceae bacterium W635	UP000264655	2303578	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264655/UP000264655_2303578.fasta.gz	3286.0	315.7361533779671	38404.56141399656	2.4224244685684084	0.0708897814518132	bacteria
Acidipila sp. 4G-K13	UP000264702	2303751	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264702/UP000264702_2303751.fasta.gz	3979.0	367.786881125911	72473.32460412136	2.4639972847183205	0.0916070216112518	bacteria
Geodermatophilus sp. LHW52908	UP000262362	2303986	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000262362/UP000262362_2303986.fasta.gz	4784.0	319.0183946488294	41108.03227707944	2.423324527263709	0.0742179162080954	bacteria
Motilimonas pumilua	UP000283255	2303987	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000283255/UP000283255_2303987.fasta.gz	4087.0	323.27355028138	63197.00787341787	2.408564759935304	0.0886308989892309	bacteria
Bacillus saganii	UP000264541	2303992	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264541/UP000264541_2303992.fasta.gz	3964.0	287.9805751765893	39779.1151915944	2.361160717623132	0.0927165180205761	bacteria
Neglecta sp. 59	UP000469514	2304573	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000469514/UP000469514_2304573.fasta.gz	3248.0	276.8814655172414	41157.88277309028	2.3374518967675693	0.0946146877212224	bacteria
Breoghania sp. L-A4	UP000264772	2304600	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000264772/UP000264772_2304600.fasta.gz	4084.0	308.1569539666993	44212.04222201992	2.4056018758612416	0.0741704035997433	bacteria
Cardinium endosymbiont of Culicoides punctatus	UP000294777	2304601	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000294777/UP000294777_2304601.fasta.gz	917.0	330.2071973827699	53963.0792931193	2.4074205476295383	0.1099762155437369	bacteria
Lysinibacillus yapensis	UP000265692	2304605	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000265692/UP000265692_2304605.fasta.gz	3570.0	292.4288515406162	33344.14469831643	2.382292627922748	0.078889356519342	bacteria
Colwellia ponticola	UP000307702	2304625	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000307702/UP000307702_2304625.fasta.gz	3200.0	325.8321875	51210.48230218428	2.418466051576313	0.0864565385683765	bacteria
Leucobacter sp. wl10	UP000263010	2304677	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263010/UP000263010_2304677.fasta.gz	3409.0	329.8093282487533	37471.93018291129	2.447829367009991	0.0655405407607461	bacteria
Paraburkholderia dinghuensis	UP000272778	2305225	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000272778/UP000272778_2305225.fasta.gz	5170.0	325.98355899419727	50550.394970500005	2.4257195060208097	0.0796326417440415	bacteria
Acidipila sp. EB88	UP000279598	2305226	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000279598/UP000279598_2305226.fasta.gz	3402.0	365.6872427983539	63119.59106919654	2.467196594383924	0.0888538009797235	bacteria
Chryseobacterium nematophagum	UP000267524	2305228	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000267524/UP000267524_2305228.fasta.gz	3456.0	360.7786458333333	259381.46676239147	2.4286689544007456	0.0960291946082867	bacteria
Candidatus Macondimonas diazotrophica	UP000297890	2305248	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000297890/UP000297890_2305248.fasta.gz	2722.0	307.6509919177076	46086.25080570445	2.3951772921103136	0.0832521269983379	bacteria
Maribellus luteus	UP000265926	2305463	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000265926/UP000265926_2305463.fasta.gz	4999.0	360.4292858571714	70055.78046269517	2.453113694716237	0.0944237789831104	bacteria
Colwellia sp. RSH04	UP000266369	2305464	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000266369/UP000266369_2305464.fasta.gz	3551.0	335.6355956068713	60224.92914386346	2.429357030801247	0.0850394976918162	bacteria
Henriciella sp. JN25	UP000266385	2305466	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000266385/UP000266385_2305466.fasta.gz	3647.0	321.8870304359748	42468.88904458026	2.428283972163637	0.0710144643648507	bacteria
Sphingomonas gilva	UP000266693	2305907	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000266693/UP000266693_2305907.fasta.gz	3257.0	327.78661344795825	53399.436331801706	2.423076762054018	0.0828999767304178	bacteria
Mucilaginibacter sp. F01003	UP000286701	2305909	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000286701/UP000286701_2305909.fasta.gz	4636.0	338.375539257981	63749.71374027009	2.4309121627658272	0.0865977015065607	bacteria
Clostridiales bacterium AM23-16LB	UP000263162	2306574	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263162/UP000263162_2306574.fasta.gz	3413.0	307.9516554351011	62559.17439130915	2.388917789085473	0.0877893017449718	bacteria
Amnibacterium setariae	UP000265742	2306585	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000265742/UP000265742_2306585.fasta.gz	3369.0	311.44701691896705	34840.05011654396	2.419425915673478	0.0683940193474238	bacteria
Bifidobacterium castoris	UP000288052	2306972	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000288052/UP000288052_2306972.fasta.gz	2051.0	350.7523159434422	64704.500573902085	2.4441537278008307	0.094449684855482	bacteria
Bifidobacterium samirii	UP000287470	2306974	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000287470/UP000287470_2306974.fasta.gz	1965.0	375.4020356234097	73654.16516897021	2.47797150536018	0.0891264502868817	bacteria
Bifidobacterium goeldii	UP000287533	2306975	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000287533/UP000287533_2306975.fasta.gz	2046.0	372.0938416422288	65358.26013809521	2.4799911960622527	0.0860045208470268	bacteria
Bifidobacterium dolichotidis	UP000287609	2306976	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000287609/UP000287609_2306976.fasta.gz	1448.0	372.6132596685083	58900.44327948469	2.4831378587702373	0.0841773383511994	bacteria
Sinirhodobacter populi	UP000285710	2306993	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000285710/UP000285710_2306993.fasta.gz	4081.0	318.5672629257535	41077.76122213894	2.4271719162718	0.0697548605030447	bacteria
Aurantiacibacter zhengii	UP000286576	2307003	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000286576/UP000286576_2307003.fasta.gz	3511.0	322.44175448590147	98411.47117914312	2.4134899453788234	0.0815421231687883	bacteria
Aquabacterium pictum	UP000301751	2315236	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000301751/UP000301751_2315236.fasta.gz	5458.0	345.2601685599121	67145.86266458585	2.453674364681363	0.0739457902824776	bacteria
Streptomyces sporangiiformans	UP000317378	2315329	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000317378/UP000317378_2315329.fasta.gz	8775.0	332.73846153846154	53688.29299854465	2.4394729282519942	0.0743483582274603	bacteria
Sphingomonas sp. HMF7854	UP000274661	2315330	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000274661/UP000274661_2315330.fasta.gz	3013.0	320.97809492200463	48505.35941376655	2.4181921088019283	0.0791964480698065	bacteria
Bacillus salacetis	UP000265801	2315464	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000265801/UP000265801_2315464.fasta.gz	4589.0	274.18587927653084	37739.55720247976	2.3415091219226296	0.088421864521729	bacteria
Sphingomonas edaphi	UP000285023	2315689	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000285023/UP000285023_2315689.fasta.gz	2311.0	315.31112072695805	46096.97459056161	2.408256836029381	0.081180104299602	bacteria
Cohnella faecalis	UP000266340	2315694	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000266340/UP000266340_2315694.fasta.gz	5209.0	308.96851602994815	67372.10576740187	2.384344082646229	0.091125666911118	bacteria
Buchnera aphidicola (Stegophylla sp.)	UP000298636	2315800	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000298636/UP000298636_2315800.fasta.gz	354.0	316.8502824858757	47057.03417839023	2.4014292993935347	0.093085072279569	bacteria
Atopobacter sp. AH10	UP000283681	2315861	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000283681/UP000283681_2315861.fasta.gz	1910.0	318.07277486910994	61516.792500939344	2.4066042583443594	0.0863782766144126	bacteria
Paraflavitalea soli	UP000263900	2315862	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000263900/UP000263900_2315862.fasta.gz	6406.0	387.15095223228224	105782.35269776604	2.4791441032194435	0.0935270137470896	bacteria
Lichenibacterium ramalinae	UP000289411	2316527	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000289411/UP000289411_2316527.fasta.gz	5222.0	316.79088471849866	43939.97005288501	2.414733951654168	0.0794601326355047	bacteria
Lichenibacterium minor	UP000290759	2316528	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000290759/UP000290759_2316528.fasta.gz	5408.0	309.6673446745562	42743.95238636389	2.401159734959064	0.0828354411979344	bacteria
Streptococcus sp. X16XC17	UP000291494	2316646	bacteria	/ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Bacteria/UP000291494/UP000291494_2316646.fasta.gz	1412.0	290.00070821529744	39534.61587476384	2.373854929985551	0.07991264881259	bacteria
