genes_species	genes_mean	genes_var	tax_id	prots_superregnum	prots_mean	prots_var	merged_division_superregnum
defluviimonas_alba_gca_001620265	870.3182982076029	354609.02593185514	1335048	bacteria	290.36504468718965	39549.81586171333	bacteria
gillisia_sp_hel1_33_143_gca_900104765	988.1415901171998	533385.1672082439	1336796	bacteria	329.42088506844954	59441.18139806992	bacteria
ruminococcus_albus_sy3_gca_000586615	974.5136836343733	549312.271233457	1341156	bacteria	322.9012642986153	61313.56085958746	bacteria
sphingobium_ummariense_rl_3_gca_000447205	905.1720129171152	428980.7910339533	1346791	bacteria	301.86082474226805	48014.83491866509	bacteria
croceicoccus_naphthovorans_gca_001028705	911.6302736602051	495510.26217990805	1348774	bacteria	305.5951333919672	55865.19116692501	bacteria
tenacibaculum_maritimum_ncimb_2154_gca_900119795	1033.76842837274	751740.6893124509	1349785	bacteria	345.7862165963432	84091.88533932134	bacteria
moellerella_wisconsensis_atcc_35017_gca_001294465	960.4402017291068	506308.4209273827	1354267	bacteria	320.17939481268013	56552.04636446245	bacteria
flavobacterium_faecale_gca_003076455	1054.7855408686269	757915.5041837535	1355330	bacteria	352.05412793876434	85000.63803190268	bacteria
consotaella_salsifontis_gca_900167365	953.8679069767442	408750.1393280212	1365950	bacteria	318.17791842475384	45415.08463304	bacteria
paracoccus_aminophilus_jcm_7686_gca_000444995	966.842885594158	420283.7783197813	1367847	bacteria	322.6680860600628	46619.30361700403	bacteria
firmicutes_bacterium_asf500_gca_000492175	891.2492281785013	519785.009737613	1378168	bacteria	297.496831797235	58805.50042211171	bacteria
mucispirillum_schaedleri_asf457_gca_000487995	952.5522388059702	406168.7401536415	1379858	bacteria	318.15494978479194	45150.11664893288	bacteria
tamlana_nanhaiensis_gca_000943555	1078.285134291068	598947.0017720688	1382798	bacteria	360.4592274678112	67859.16981987856	bacteria
burkholderia_sp_tsv86_gca_001522865	958.3548788067122	589966.2020498557	1385594	bacteria	319.8942767950052	65568.21613085175	bacteria
leptolyngbya_sp_heron_island_j_gca_000482245	939.1647514883012	603629.9027894946	1385935	bacteria	313.8289251547552	67650.15899437008	bacteria
brevundimonas_abyssalis_tar_001_gca_000466985	825.8007421150278	366506.52932387375	1391729	bacteria	290.1449422946368	44869.61463824794	bacteria
acinetobacter_nectaris_cip_110549_gca_000488215	921.8441558441558	433138.8347581552	1392540	bacteria	307.58402203856747	48208.67138239952	bacteria
bacteroidales_bacterium_cf_gca_000473305	1059.1675324675325	484018.8506561	1400053	bacteria	353.15246832678025	53989.56721527708	bacteria
acinetobacter_sp_tgl_y2_gca_001612555	895.4213197969543	553840.6435238251	1407071	bacteria	300.9300273805902	62109.3773299749	bacteria
bacillus_campisalis_gca_000986785	882.1343001261034	302072.7919239477	1408103	bacteria	294.2894122639508	33698.12335349575	bacteria
candidatus_endomicrobium_trichonymphae_gca_001730735	720.4538166608575	292979.0087624504	1408204	bacteria	244.75695461200587	33239.90062902321	bacteria
serratia_sp_dd3_gca_000496755	966.9527747551688	583386.7824884896	1410619	bacteria	324.4503475670308	64077.972453318456	bacteria
hymenobacter_sedentarius_gca_001507645	1045.2156607700313	576132.5720055222	1411621	bacteria	348.6677115987461	64068.14092739838	bacteria
orenia_metallireducens_gca_900215265	899.4822256568779	372272.528542533	1413210	bacteria	295.614006514658	43328.65024363632	bacteria
methyloprofundus_sedimenti_gca_002072955	931.8943814154512	462433.1693334595	1420851	bacteria	310.65493348115297	52309.43870035599	bacteria
pseudomonas_hussainii_gca_900109735	975.5616797900262	458956.3472009115	1429083	bacteria	325.5288433382138	50954.85205299683	bacteria
methylocaldum_marinum_gca_003584645	921.8397790055247	792401.8728986321	1432792	bacteria	309.82763716977644	90228.94164550616	bacteria
mucinivorans_hirudinis_gca_000723505	924.9333333333332	525228.5479761114	1433126	bacteria	312.21413352272725	59788.2940950216	bacteria
magnetofaba_australis_it_1_gca_002109495	1010.0308823529411	656416.6693083657	1434232	bacteria	339.04848787803047	73692.4281483379	bacteria
rhodococcus_pyridinivorans_sb3094_gca_000511305	950.1733229934084	922778.563321552	1435356	bacteria	314.93720207253887	99715.56798760944	bacteria
bradyrhizobium_erythrophlei_gca_900105845	916.3386604855436	410107.1605513045	1437360	bacteria	282.7996228194248	46085.76152381095	bacteria
gynuella_sunshinyii_yc6258_gca_000940805	946.3938321536906	1980902.0216777776	1445510	bacteria	315.5269744630475	220718.11433483983	bacteria
serratia_nematodiphila_dz0503sbs1_gca_000738675	956.5593000648088	389843.5455860269	1449981	bacteria	181.62762430939227	13950.348020698895	bacteria
candidatus_cyclonatronum_proteinivorum_gca_003353065	1109.132743362832	870522.2873188759	1457365	bacteria	369.9141802522301	97231.1917096278	bacteria
okeania_hirsuta_gca_003838195	863.7560975609756	636721.3200558968	1458930	bacteria	289.1654711444408	71424.40454048401	bacteria
geomicrobium_sp_jcm_19038_gca_000698125	779.9028296849973	245941.7384859828	1460635	bacteria	272.85927557513463	29788.235026549744	bacteria
geomicrobium_sp_jcm_19039_gca_000698145	737.0755693581781	241601.29897327136	1460636	bacteria	263.436138500344	29523.467996461542	bacteria
bacillus_sp_jcm_19045_gca_000576325	738.26967648479	226625.8038568864	1460639	bacteria	263.84074390765284	29322.137770838403	bacteria
streptomyces_thermoautotrophicus_gca_001543895	916.0843659372528	426301.9074374736	1469144	bacteria	293.495867768595	48038.35474755909	bacteria
burkholderiales_bacterium_gj_e10_gca_000828975	962.7657920310982	625517.0109097986	1469502	bacteria	322.40473773265654	71563.23694437093	bacteria
spirosoma_oryzae_gca_003002825	1016.9093474426808	672376.080332437	1469603	bacteria	339.13297966401416	74648.9752386439	bacteria
leucothrix_sp_imcc9719_gca_003172895	1005.0444180522566	680413.290732674	1481894	bacteria	335.02266221374043	75766.674504197	bacteria
hymenobacter_sp_pamc_26554_gca_001596155	983.1272889682896	518408.9375575805	1484116	bacteria	328.29057709648333	57847.43234410883	bacteria
hymenobacter_sp_pamc_26628_gca_001562275	994.9972583961618	531658.3203763942	1484118	bacteria	332.47997221579067	59610.717465863054	bacteria
massilia_eurypsychrophila_gca_002760655	986.3709952606636	469984.9364736964	1485217	bacteria	328.8475574985744	52159.132270173744	bacteria
paracoccus_lutimaris_gca_003337565	959.514479979854	462367.77126382897	1490030	bacteria	320.302402022756	51265.12653697036	bacteria
methanogenic_archaeon_iso4_h5_gca_001560915	953.5276381909548	667180.3655764856	1495144	archaea	318.41052631578947	74469.81751662972	archaea
smithella_sp_scadc_gca_000747625	857.6847496206374	397493.89260984247	1499107	bacteria	286.89459247648904	44728.85873985738	bacteria
marine_group_i_thaumarchaeote_scgc_aaa799_b03_gca_000746785	666.5044576523031	265069.74607676885	1502289	archaea	222.51381628080657	29413.05717070165	archaea
robinsoniella_sp_rhs_gca_001029355	1006.2975300617484	771982.290951155	1504536	bacteria	336.29661709429644	85838.32472049263	bacteria
polaromonas_sp_cg9_12_gca_000751355	860.6747738693467	821520.1724535828	1504672	bacteria	287.74593796159525	94838.68216743474	bacteria
candidatus_magnetomorum_sp_hk_1_gca_001292585	1139.6166757394303	4092033.25791262	1509431	bacteria	381.4989015012816	458130.1225841634	bacteria
flectobacillus_sp_bab_3569_gca_002270355	1035.8544812708374	616915.7881571406	1509483	bacteria	345.3967348544453	68542.19924961608	bacteria
streptomyces_sp_f001_gca_004187715	961.2727389682234	459262.2387793859	1510026	bacteria	320.44747736093143	51123.31416429144	bacteria
blautia_sp_sf_50_gca_900101315	962.197325408618	489051.2006468278	1520805	bacteria	321.1374321880651	54497.01034999163	bacteria
butyrivibrio_sp_tb_gca_900110805	1014.6491697911088	450579.7333009447	1520809	bacteria	338.5753904146473	49958.33325900455	bacteria
butyrivibrio_sp_inlla21_gca_900116875	960.0585457979224	418612.7276796227	1520811	bacteria	320.0872865275142	46528.41376428929	bacteria
mesocricetibacter_intestinalis_gca_004363295	982.73713033954	499057.4355192126	1521930	bacteria	327.6666666666667	55717.93099671413	bacteria
kingella_negevensis_gca_900182485	851.4431818181819	424780.7547047931	1522312	bacteria	412.4986072423399	115233.3400818537	bacteria
phaeodactylibacter_xiamenensis_gca_000759025	1124.213393205779	1040557.4317049844	1524460	bacteria	375.1382306477093	116602.4284492488	bacteria
hydromonas_duriensis_gca_004363775	940.5298013245032	486163.3481618422	1527608	bacteria	314.15408525754884	54030.97447019797	bacteria
rickettsiales_bacterium_ac37b_gca_000746585	907.8280898876404	488336.38864278	1528098	bacteria	313.77938517179024	55841.8354975711	bacteria
cryobacterium_sp_mlb_32_gca_000738085	846.6101431238333	293690.6525083518	1529318	bacteria	282.4346466541588	32635.43004102306	bacteria
anaerobacillus_isosaccharinicus_gca_001866075	823.6538626609442	321196.9372570234	1532552	bacteria	275.6780354706685	36132.84741829122	bacteria
desulfosporosinus_sp_tol_m_gca_000770645	884.9250292854354	413347.3271896964	1536651	bacteria	295.2130760141788	46156.31904092842	bacteria
methylomonas_denitrificans_gca_000785705	977.298021978022	567870.2778373704	1538553	bacteria	326.45843602957655	63713.95787536609	bacteria
treponema_sp_omz_838_gca_000775995	995.1489266547406	551081.4019720018	1539298	bacteria	332.50450856627594	61437.51666888333	bacteria
luteimonas_sp_fcs_9_gca_001014645	998.1717924821372	482141.7103787313	1547516	bacteria	332.84375	53725.75425914348	bacteria
siculibacillus_lacustris_gca_004328075	970.6797049620028	432532.3027089672	1549641	bacteria	325.8047457627119	47815.72678579091	bacteria
haematospirillum_jordaniae_gca_001611975	986.585062240664	708043.0205516681	1549855	bacteria	330.39859154929576	79503.6433047321	bacteria
mycoavidus_cysteinexigens_gca_003966915	1044.0345274061283	939466.54457591	1553431	bacteria	348.9017543859649	105556.30714918052	bacteria
chitinimonas_sp_bjb300_gca_002735695	962.1306887320516	725743.9875414195	1559339	bacteria	324.21387997036305	80649.0683744925	bacteria
labrenzia_sp_ob1_gca_001624695	940.668637886852	414958.2503904353	1561204	bacteria	315.5147527910686	46015.29748919112	bacteria
kurthia_sp_3b1d_gca_003991225	850.36884802596	323819.42193435016	1562256	bacteria	285.93620546810274	36171.89565289036	bacteria
thioflexothrix_psekupsii_gca_002149925	1058.6711697881483	767128.5616777773	1570016	bacteria	353.3997489802322	86793.5564092276	bacteria
halocynthiibacter_arcticus_gca_000812665	894.8133874239351	323121.32555240777	1579316	bacteria	298.44410097887686	36076.622615282766	bacteria
erythrobacter_sp_sg61_1l_gca_001305965	947.5590158829024	508799.2684007757	1603897	bacteria	316.5173954676029	56970.50967495115	bacteria
pseudomonas_sp_fes53a_gca_000931385	968.1782013323464	615741.0748458481	1604022	bacteria	322.758396734088	68428.54740767405	bacteria
lysobacter_maris_gca_003233695	1038.5632183908046	775371.3332745953	1605891	bacteria	346.2599358974359	86320.41686181056	bacteria
streptococcus_varani_gca_001375655	878.569112282124	420029.9168557809	1608583	bacteria	293.77291494632533	47041.01491252395	bacteria
candidatus_omnitrophus_magneticus_gca_000954095	887.0114093959731	1070476.2986277542	1609969	bacteria	306.68480373105325	132482.00753336932	bacteria
lampropedia_cohaerens_gca_001005215	980.12185833968	462844.9641925072	1610491	bacteria	327.5896644812958	51665.678782024734	bacteria
pontibacter_ummariensis_gca_900188175	995.5879836671204	543165.3220414995	1610492	bacteria	331.94774809904465	60294.07215220174	bacteria
geminocystis_sp_nies_3709_gca_001548115	941.1318262636526	897752.2623430309	1617448	bacteria	315.7393464052288	102070.81619465638	bacteria
puniceibacterium_sp_imcc21224_gca_001038505	936.8598761958356	452037.12013649504	1618204	bacteria	314.00825019186493	50733.62130977581	bacteria
agathobaculum_butyriciproducens_gca_003096535	927.0023483365948	541174.7791644126	1628085	bacteria	309.3115913555992	60119.012542474455	bacteria
bifidobacterium_catulorum_gca_003129925	1088.6075135936728	637991.4185785328	1630173	bacteria	364.6513944223108	70610.9606258573	bacteria
gemmata_sp_sh_pl17_gca_001610855	1012.0046728971964	630654.0545023725	1630693	bacteria	338.45618658584795	70721.57573564045	bacteria
luteipulveratus_halotolerans_gca_001247745	907.252434648898	338329.17466082313	1631356	bacteria	303.19101123595505	37805.876469102586	bacteria
pirellula_sp_sh_sr6a_gca_001610875	1097.2381756756756	939984.6928393216	1632865	bacteria	367.3812175917035	105828.58245929322	bacteria
bacteroidales_bacterium_barb4_gca_001657575	748.5760954109411	527381.4118039412	1633200	bacteria	249.54869791666667	58732.83586701995	bacteria
bacteroidales_bacterium_barb6xt_gca_001657585	903.2505585700608	641286.1884774977	1633202	bacteria	302.874185136897	71984.7614722735	bacteria
planctomyces_sp_sh_pl62_gca_001610895	1105.5005688282138	701843.3386114724	1636152	bacteria	368.626310772164	78220.81913980044	bacteria
verrucomicrobia_bacterium_imcc26134_gca_000972765	1153.3420454545455	1563885.849235678	1637999	bacteria	385.4534706331045	174497.44060412713	bacteria
mangrovibacterium_marinum_gca_003046625	1092.132546652031	706530.5042492361	1639118	bacteria	364.3503991191852	78429.88296859065	bacteria
williamwhitmania_taraxaci_gca_900096565	990.3783488244944	673339.9558012652	1640674	bacteria	332.4975110619469	74876.81659131385	bacteria
petrimonas_mucosa_gca_900095795	1127.718	567559.6330203401	1642646	bacteria	376.2786602209945	64529.58069816983	bacteria
proteiniphilum_saccharofermentans_gca_900095135	1156.2078260869566	663679.9739022022	1642647	bacteria	386.5578231292517	74628.79998389888	bacteria
candidatus_kryptobacter_tengchongensis_gca_001485605	1073.577560560986	525379.9184078221	1643429	bacteria	310.891922005571	43271.96824574642	bacteria
erythrobacter_atlanticus_gca_001077815	904.9458112737464	456225.260614069	1648404	bacteria	302.44325346784365	50994.63600934223	bacteria
halanaerobium_sp_dl_01_gca_003338615	919.0677749360614	339210.1706711237	1653064	bacteria	306.535500427716	37606.50900875674	bacteria
thalassotalea_euphylliae_gca_003390335	1027.991435768262	679513.8018918661	1655234	bacteria	338.779516749039	71449.34577092818	bacteria
hydrocoleum_sp_cs_953_gca_002260545	828.8046605876393	463134.81712460605	1671698	bacteria	276.8508390304537	52037.6988404687	bacteria
vibrio_tapetis_subsp_tapetis_gca_900233005	907.738090925557	522856.7150868621	1671868	bacteria	302.74202522255194	58602.0100458328	bacteria
flavobacterium_kingsejongi_gca_003076475	998.6369807222374	674572.6490068511	1678728	bacteria	332.9009900990099	77102.73326161137	bacteria
bacillus_loiseleuriae_gca_001183985	857.2353197042193	303787.411656315	1679170	bacteria	286.0877385391533	33806.898838215086	bacteria
apibacter_adventoris_gca_002964975	971.9365534179288	503845.6605920474	1679466	bacteria	324.96735537190085	56186.93857836891	bacteria
bacteroidetes_bacterium_ukl13_3_gca_001602415	1018.5473441108544	882717.5562867441	1690483	bacteria	339.5916149068323	98730.5640306338	bacteria
pseudonocardia_sp_hh130630_07_gca_001698125	947.400270910938	750907.647376726	1690815	bacteria	319.8222103577149	86522.90946745237	bacteria
oblitimonas_alkaliphila_gca_001267315	948.7013888888888	384100.8672514281	1697053	bacteria	316.48707099200755	42731.378830880654	bacteria
candidate_division_msbl1_archaeon_scgc_aaa833f18_gca_001549395	814.3669064748201	238917.0995506844	1698257	archaea	270.7913669064748	26544.057398124824	archaea
candidate_division_msbl1_archaeon_scgc_aaa833k04_gca_001549365	634.6836734693877	174073.8789115646	1698258	archaea	210.9234693877551	19337.886420722138	archaea
candidate_division_msbl1_archaeon_scgc_aaa259d18_gca_001549075	684.2185089974294	248143.93924416293	1698262	archaea	227.4241645244216	27564.82735271513	archaea
candidate_division_msbl1_archaeon_scgc_aaa382a03_gca_001549255	726.9742388758782	274087.63548504136	1698278	archaea	241.6861826697892	30453.380160745888	archaea
candidate_division_msbl1_archaeon_scgc_aaa382a13_gca_001549435	642.5555555555555	230134.7998020292	1698279	archaea	213.5377777777778	25568.99300173224	archaea
candidate_division_msbl1_archaeon_scgc_aaa382f02_gca_001549285	793.7587209302326	267509.6588158519	1698282	archaea	263.9331395348837	29720.45324259272	archaea
candidate_division_msbl1_archaeon_scgc_aaa382k21_gca_001549315	844.0504587155963	425986.5181795121	1698283	archaea	280.70642201834863	47332.99175580265	archaea
candidate_division_msbl1_archaeon_scgc_aaa382m17_gca_001549475	791.1011235955057	285252.7390409875	1698284	archaea	263.0674157303371	31682.92501978161	archaea
